Company_ID,Year,Industry,Company_Size,Revenue_GBP,AI_Investment_GBP,AI_Adoption_Pct,AI_Tools_Used,AI_Maturity_Level,Data_Quality_Score,Decision_Accuracy_Pct,Decision_Time_Days,Revenue_Growth_Pct,Employee_Productivity_Index,Customer_Satisfaction_Index,Ethical_Compliance,Scope1_Emissions_Tonnes,Scope2_Emissions_Tonnes,Revenue_per_Employee,AI_Invest_per_Employee,Revenue_Growth_Computed,AI_Maturity_Num
C0295,2022,Retail,36415,8028492209.23,234883.69,54.97,5,Medium,10.0,83.78,6.09,5.17,87.8,67.78,No,19108.08,14400.95,220472.11888589864,6.450190580804613,41.02385378537403,2
C0295,2023,Retail,36415,13297451115.47,256075.67,58.45,4,Medium,9.74,83.47,6.47,11.31,90.12,70.82,Yes,19407.23,7961.26,365164.1113681175,7.032148015927503,65.62824960062255,2
C0295,2024,Retail,36415,8995092696.06,273037.66,61.71,6,Medium,9.42,88.62,6.73,5.32,82.48,73.27,No,18532.2,15237.9,247016.13884553066,7.49794480296581,-32.354760187121265,2
C0296,2015,Retail,2738,16163529241.68,457303.99,32.88,4,Low,5.5,72.64,11.23,8.04,69.4,65.42,Yes,1921.14,1554.65,5903407.31982469,167.0211796932067,,1
C0296,2016,Retail,2738,17912196514.25,379213.58,34.82,3,Low,5.54,75.34,10.9,10.82,57.06,68.48,Yes,1334.47,1188.36,6542073.233838568,138.50021183345507,10.818598131779344,1
C0296,2017,Retail,2738,18408250282.22,352134.31,34.5,2,Low,6.4,73.56,13.38,6.72,71.14,71.55,No,1282.88,997.66,6723246.998619431,128.61004747991234,2.7693631407815777,1
C0296,2018,Retail,2738,20840141268.48,483601.64,41.82,4,Medium,5.88,78.26,13.13,8.84,74.62,73.72,No,1393.98,622.52,7611446.774463112,176.62587289992695,13.210875281334534,2
C0296,2019,Retail,2738,19961907325.73,323314.58,45.34,4,Medium,5.78,82.76,12.97,5.42,67.19,64.28,No,1288.35,976.67,7290689.308155588,118.08421475529585,-4.214145822889881,2
C0296,2020,Retail,2738,23078451926.73,397922.56,50.53,5,Medium,6.24,76.16,10.93,7.38,70.62,64.86,No,1346.93,757.84,8428945.188725347,145.33329437545655,15.612459020801662,2
C0296,2021,Retail,2738,25189224431.72,485766.52,52.7,5,Medium,6.15,83.01,6.91,7.67,78.22,69.36,No,1674.2,559.68,9199862.831161432,177.4165522279036,9.146074926045,2
C0296,2022,Retail,2738,25363568733.35,456069.11,58.69,5,Medium,5.39,71.34,8.35,6.65,82.41,68.52,No,1740.15,880.76,9263538.61700146,166.57016435354274,0.6921384265029307,2
C0296,2023,Retail,2738,21065773460.06,491973.5,56.75,5,Medium,6.42,77.8,9.28,3.37,69.86,67.87,No,1294.87,1162.56,7693854.441219869,179.68352812271732,-16.94475772898204,2
C0296,2024,Retail,2738,18083429384.98,398735.1,65.28,6,Medium,6.71,77.82,8.92,1.25,88.01,65.43,Yes,1413.26,689.17,6604612.63147553,145.63005843681518,-14.157296814828213,2
C0297,2015,Manufacturing,29779,9922712187.13,342743.31,38.7,5,Low,4.04,76.42,11.27,5.29,64.89,68.14,Yes,80687.23,38269.12,333211.73266832327,11.509564122368111,,1
C0297,2016,Manufacturing,29779,10234625392.08,384654.84,44.22,3,Medium,5.64,79.49,11.78,3.14,74.69,72.11,No,70672.14,59114.52,343685.999935525,12.916983108902247,3.1434269085679922,2
C0297,2017,Manufacturing,29779,11702571632.67,314631.24,40.08,2,Medium,6.31,72.13,12.84,8.6,80.47,61.47,No,78401.74,47922.94,392980.67875583464,10.565540817354512,14.342940599721032,2
C0297,2018,Manufacturing,29779,11476211012.29,360261.18,47.36,3,Medium,4.69,82.42,14.32,4.97,72.99,69.84,No,75966.75,63853.47,385379.32812686794,12.097826656368582,-1.9342810066470317,2
C0297,2019,Manufacturing,29779,11815013464.34,294532.16,39.12,4,Low,6.03,78.64,10.31,4.46,72.33,66.61,Yes,67625.49,58874.98,396756.5554363814,9.890599415695624,2.9522152536858304,1
C0297,2020,Manufacturing,29779,13162199732.63,341222.6,48.82,4,Medium,5.09,79.98,9.94,5.81,67.6,62.93,No,73628.84,56920.57,441996.02849759895,11.458497598979145,11.402325290242521,2
C0297,2021,Manufacturing,29779,15330259434.24,425469.98,57.71,4,Medium,5.27,78.62,8.5,7.52,76.07,67.37,No,66507.62,57474.31,514801.015287283,14.287584539440545,16.47186447289073,2
C0297,2022,Manufacturing,29779,16515591018.71,303968.6,59.63,5,Medium,6.74,84.45,10.02,7.55,79.99,70.69,Yes,47866.29,38451.73,554605.2929483864,10.207481782464152,7.731973418679217,2
C0297,2023,Manufacturing,29779,20880880839.31,437020.54,55.63,4,Medium,6.41,85.29,6.8,9.75,76.25,70.19,Yes,81843.12,53255.33,701194.829890527,14.675460559454649,26.43132671216368,2
C0297,2024,Manufacturing,29779,23926662701.26,382170.3,60.18,5,Medium,7.36,84.27,9.0,10.27,87.5,67.74,No,103487.03,90955.46,803474.351095067,12.833550488599348,14.586462541446332,2
C0298,2015,Retail,47714,19836863318.27,83921.38,37.68,5,Low,5.71,73.03,11.59,0.33,75.22,67.07,No,21233.62,10118.52,415745.1338866999,1.7588418493523914,,1
C0298,2016,Retail,47714,21009188007.76,118239.29,42.84,4,Medium,5.76,77.98,10.16,5.91,75.0,66.57,Yes,23915.65,17145.34,440314.96013245586,2.4780837909209037,5.909828941606277,2
C0298,2017,Retail,47714,23198282563.67,92554.43,41.67,3,Medium,5.63,77.9,8.06,8.14,72.2,71.02,No,23586.58,9012.9,486194.4620796831,1.9397751184138825,10.419700918957119,2
C0298,2018,Retail,47714,22178610480.7,64066.29,41.91,3,Medium,6.18,73.32,10.18,3.79,70.24,61.3,No,29784.97,20495.55,464823.96111623425,1.3427147168545919,-4.395463673534472,2
C0298,2019,Retail,47714,26487975817.07,121084.38,36.76,4,Low,6.62,77.32,13.01,7.5,70.32,70.28,No,27774.35,12527.57,555140.5419178858,2.5377117827052857,19.430276482469644,1
C0298,2020,Retail,47714,39507451704.23,119775.75,41.18,3,Medium,6.57,78.47,12.78,14.77,65.92,59.88,No,26997.54,17249.82,828005.4429356165,2.5102852412289893,49.15240023274896,2
C0298,2021,Retail,47714,41190020562.4,90325.71,53.84,3,Medium,7.0,81.97,9.7,12.95,78.66,69.64,Yes,20931.52,11874.69,863269.0732782831,1.8930651381145995,4.258864557416775,2
C0298,2022,Retail,47714,34774271894.87,134924.89,52.74,5,Medium,6.58,84.2,10.62,8.35,74.86,69.28,No,27623.37,14009.06,728806.4696917048,2.8277840885274763,-15.575978307198435,2
C0298,2023,Retail,47714,29853186022.82,113517.33,56.19,5,Medium,5.63,78.71,10.59,5.24,64.8,68.57,No,26119.04,10052.07,625669.3218514482,2.3791199647902084,-14.151513759734469,2
C0298,2024,Retail,47714,26983355178.13,142218.93,56.35,3,Medium,7.15,81.2,8.92,3.48,87.61,73.5,Yes,29599.72,11426.78,565522.8062650375,2.980654105713208,-9.613147630193563,2
C0299,2015,Healthcare,536,18881469963.47,56453.68,31.0,3,Low,6.21,71.06,10.93,7.41,76.31,61.74,No,392.67,317.56,35226623.06617538,105.32402985074627,,1
C0299,2016,Healthcare,536,19996946327.63,63427.59,38.42,3,Low,6.76,80.89,8.73,5.91,79.6,69.12,No,260.56,196.94,37307735.68587687,118.33505597014924,5.907783484644535,1
C0299,2017,Healthcare,536,21098099840.85,60277.98,42.18,3,Medium,6.29,78.42,9.54,5.71,83.82,74.81,No,444.15,223.94,39362126.568749994,112.45891791044777,5.5066083349862405,2
C0299,2018,Healthcare,536,22859808146.41,66582.86,42.67,1,Medium,5.74,76.77,13.45,6.58,70.9,74.84,No,379.18,217.52,42648895.79554105,124.22175373134328,8.350080428328411,2
C0299,2019,Healthcare,536,30175460180.97,60604.59,44.12,3,Medium,7.22,80.28,8.13,12.44,74.23,68.83,No,367.64,294.66,56297500.3376306,113.06826492537313,32.00224598432986,2
C0299,2020,Healthcare,536,27827331243.18,63019.26,40.55,4,Medium,6.16,72.57,12.24,8.07,65.82,65.74,No,442.93,371.69,51916662.767126866,117.57324626865672,-7.781584518372442,2
C0299,2021,Healthcare,536,29732980611.3,70288.75,47.7,4,Medium,6.54,82.37,10.08,7.86,72.73,66.5,No,462.11,146.62,55471978.75242537,131.1357276119403,6.848121192315348,2
C0299,2022,Healthcare,536,32989141727.04,69567.24,47.01,4,Medium,6.66,79.7,12.57,8.3,77.27,72.94,No,432.2,257.47,61546906.20716418,129.78962686567166,10.951344428962152,2
C0299,2023,Healthcare,536,32711104559.16,82348.22,44.52,3,Medium,7.82,84.82,8.8,7.11,85.25,78.43,Yes,441.74,382.51,61028180.14768656,153.63473880597016,-0.8428141907435682,2
C0299,2024,Healthcare,536,25475473492.97,74831.99,46.46,3,Medium,8.35,79.45,10.2,3.38,87.08,69.76,Yes,455.58,185.17,47528868.45703358,139.61192164179104,-22.11980048886434,2
C0300,2015,Finance,14128,10277624206.47,68218.62,37.16,4,Low,5.76,75.09,11.44,6.28,65.78,70.72,No,1061.88,418.66,727464.9070264722,4.82861126840317,,1
C0300,2016,Finance,14128,11117527620.24,50526.32,30.02,2,Low,4.85,73.43,14.29,8.17,65.38,67.16,Yes,1194.62,896.08,786914.4691562854,3.5763250283125707,8.17215532400244,1
C0300,2017,Finance,14128,11409800129.62,57985.33,34.7,5,Low,6.22,77.1,8.77,5.36,73.59,65.96,No,1399.13,489.26,807601.9344295018,4.1042843997734995,2.6289344120711267,1
C0300,2018,Finance,14128,9876078235.73,52288.9,33.09,4,Low,6.41,76.2,14.14,-1.32,83.07,66.95,Yes,1430.15,544.79,699042.9102300396,3.7010829558323897,-13.44214514247658,1
C0300,2019,Finance,14128,15033243010.78,47871.54,35.21,1,Low,7.56,80.51,10.3,9.97,73.27,70.5,No,1413.01,591.28,1064074.3920427521,3.3884159116647794,52.21875173479531,1
C0300,2020,Finance,14128,11886975122.81,35616.59,36.64,4,Low,5.81,76.62,12.78,2.95,64.79,67.84,No,1269.64,496.0,841377.0613540487,2.5209930634201583,-20.928736971216942,1
C0300,2021,Finance,14128,16514525478.51,56090.29,46.47,4,Medium,5.86,75.61,13.61,8.23,70.02,64.36,Yes,1457.45,525.54,1168921.678829983,3.970150764439411,38.92958728263982,2
C0300,2022,Finance,14128,15373944955.19,43428.63,47.96,5,Medium,6.62,75.83,9.89,5.92,77.42,75.51,No,1532.62,942.53,1088189.761833947,3.073940402038505,-6.9065291933710915,2
C0300,2023,Finance,14128,22660777241.69,52311.09,51.06,2,Medium,5.92,81.27,12.41,10.39,77.16,65.46,No,1643.08,575.67,1603962.1490437428,3.7026535956964888,47.39728357125461,2
C0300,2024,Finance,14128,20121390235.22,57747.69,59.68,6,Medium,6.24,80.61,9.49,7.75,83.08,68.34,No,1268.92,429.27,1424220.7131384485,4.087463901472254,-11.206089620783965,2
C0301,2015,Finance,5438,4432127204.95,98919.17,34.13,2,Low,9.44,81.53,9.8,8.59,74.63,70.27,No,394.77,307.17,815028.9085969105,18.190358587716073,,1
C0301,2016,Finance,5438,4419590943.15,92001.05,44.87,4,Medium,10.0,84.41,6.38,-0.28,89.6,71.64,Yes,558.27,420.37,812723.6011677086,16.918177638837808,-0.28284977439273495,2
C0301,2017,Finance,5438,5299877165.02,85796.1,44.68,4,Medium,8.99,83.11,8.07,9.35,83.77,71.17,Yes,556.79,451.13,974600.4349062156,15.777142331739611,19.917821200950094,2
C0301,2018,Finance,5438,4713387943.95,87460.46,48.32,4,Medium,10.0,88.03,9.24,2.07,85.18,72.86,No,488.28,179.37,866750.2655296065,16.083203383596913,-11.066090832084175,2
C0301,2019,Finance,5438,4723342797.55,101616.59,41.37,3,Medium,8.95,85.96,10.96,1.6,79.51,67.44,No,590.54,463.31,868580.8748712762,18.68639021699154,0.21120378204340096,2
C0301,2020,Finance,5438,5614097164.33,77247.18,60.11,6,Medium,10.0,86.35,6.36,4.84,96.92,69.84,Yes,493.97,323.68,1032382.7076737771,14.205071717543213,18.85855854548677,2
C0301,2021,Finance,5438,9711290426.09,87175.36,58.01,5,Medium,9.82,89.71,8.99,13.97,88.17,75.74,Yes,505.57,394.7,1785820.232822729,16.03077602059581,72.98044800136567,2
C0301,2022,Finance,5438,9457970941.75,90089.5,53.7,4,Medium,10.0,87.57,6.48,11.44,80.29,69.95,Yes,497.73,241.92,1739237.0249632217,16.566660536962118,-2.608504876544948,2
C0301,2023,Finance,5438,5055774620.98,91791.56,50.23,4,Medium,10.0,91.6,5.44,1.66,77.26,67.76,No,540.26,186.58,929712.1406730415,16.879654284663477,-46.54482814424323,2
C0301,2024,Finance,5438,6885111983.93,84195.9,60.09,5,Medium,10.0,89.2,5.93,5.02,86.4,69.09,Yes,573.02,510.29,1266111.0672912835,15.482879735196763,36.18312721771222,2
C0302,2015,Technology,41893,13242232646.34,274992.76,37.47,5,Low,7.95,82.56,9.73,5.92,71.72,63.77,No,10079.98,5897.61,316096.547068484,6.564169670350656,,1
C0302,2016,Technology,41893,14460274430.05,320621.48,44.32,3,Medium,6.02,75.84,12.58,9.2,74.6,63.16,No,5021.52,1989.71,345171.6141133363,7.653342563196715,9.198160281881563,2
C0302,2017,Technology,41893,14511484670.48,296650.72,48.73,4,Medium,7.47,82.77,8.14,4.68,79.36,63.22,No,7952.66,6757.92,346394.0197760962,7.081152459838158,0.35414431916713784,2
C0302,2018,Technology,41893,15323035323.31,285385.65,43.31,3,Medium,8.37,85.76,7.64,4.99,86.97,60.1,Yes,9106.5,5105.17,365766.00681044563,6.8122514501229325,5.592471557930234,2
C0302,2019,Technology,41893,16684482168.41,337056.76,55.05,5,Medium,6.78,77.36,7.76,5.95,76.46,61.06,No,10555.7,8229.39,398264.2009025374,8.045658224524384,8.884968391536074,2
C0302,2020,Technology,41893,21218347523.22,270621.41,45.07,3,Medium,6.59,81.85,10.36,9.89,71.82,70.19,Yes,9808.7,6776.17,506489.09181056503,6.459824075621225,27.174144867344552,2
C0302,2021,Technology,41893,22577304654.46,273553.55,56.61,5,Medium,6.7,85.4,9.0,9.3,74.52,76.35,No,7573.5,5550.51,538927.8555954455,6.529815243596782,6.404632263435417,2
C0302,2022,Technology,41893,16001279645.01,370327.87,64.64,6,Medium,8.07,81.9,6.38,2.74,89.32,71.17,Yes,8642.15,4685.73,381955.9268853985,8.839850810397918,-29.126705380001805,2
C0302,2023,Technology,41893,29135014087.47,253693.18,47.16,5,Medium,8.44,81.15,10.86,10.36,86.7,70.4,No,7421.36,6245.09,695462.5853357363,6.055741531998185,82.07927574439809,2
C0302,2024,Technology,41893,31860723956.61,359213.15,63.26,3,Medium,7.12,86.32,11.84,10.25,80.83,69.23,Yes,4961.27,2627.51,760526.1966583916,8.574538705750365,9.35544380022193,2
C0303,2015,Finance,41946,3638408958.34,48967.69,30.71,3,Low,7.89,82.4,12.36,4.46,72.33,64.31,Yes,3956.8,1838.45,86740.30797549231,1.1673983216516475,,1
C0303,2016,Finance,41946,3923771377.39,39195.4,30.31,2,Low,6.49,79.11,9.64,7.84,77.75,71.45,Yes,4345.67,2709.71,93543.39811638773,0.9344252133695704,7.843055091316464,1
C0303,2017,Finance,41946,3963902637.6,43944.29,32.73,3,Low,7.78,80.87,12.31,4.38,69.35,74.14,Yes,3285.83,1628.6,94500.13440137319,1.0476395842273398,1.0227726426990325,1
C0303,2018,Finance,41946,4922970977.24,44954.47,34.88,2,Low,7.26,74.02,12.72,10.6,75.52,67.0,No,4996.46,2135.14,117364.49190006198,1.0717224526772517,24.195052889106307,1
C0303,2019,Finance,41946,4295038261.18,54859.9,40.45,3,Medium,7.21,80.56,10.65,4.24,76.44,65.38,Yes,4198.47,1529.49,102394.46576979927,1.3078696419205647,-12.755157789129235,2
C0303,2020,Finance,41946,5728218939.23,47066.73,32.27,4,Low,8.03,82.67,9.88,9.5,75.69,72.47,No,4883.46,2725.17,136561.7446056835,1.1220791017021885,33.3682866344537,1
C0303,2021,Finance,41946,4316584915.77,46517.78,42.09,4,Medium,7.71,86.79,7.08,2.89,72.17,74.03,Yes,3985.1,1558.49,102908.14179588042,1.108992037381395,-24.643506793924217,2
C0303,2022,Finance,41946,6615121971.41,50573.56,48.13,3,Medium,7.56,83.03,8.13,8.92,78.07,68.57,Yes,4047.38,2122.45,157705.66851213464,1.2056825442235255,53.24897113091964,2
C0303,2023,Finance,41946,7530184372.17,54318.62,46.72,4,Medium,8.98,84.23,8.28,9.52,84.37,81.36,No,4114.75,1802.15,179520.91670647977,1.2949654317455777,13.832887809398265,2
C0303,2024,Finance,41946,6554214767.04,40090.6,52.07,5,Medium,8.12,82.01,9.9,6.76,84.66,70.78,No,4374.76,3667.99,156253.63007295094,0.9557669384446669,-12.960766388894562,2
C0304,2015,Technology,21710,17577519797.48,359797.32,39.61,4,Low,4.11,77.7,13.3,4.97,62.63,73.15,No,4578.88,2941.44,809650.84281345,16.572884385076,,1
C0304,2016,Technology,21710,17956265015.69,409540.96,42.43,3,Medium,4.52,77.85,13.78,2.15,65.43,71.26,Yes,4232.52,2060.51,827096.5000317825,18.864162137263936,2.154713648874962,2
C0304,2017,Technology,21710,20843091440.73,404590.05,45.26,3,Medium,4.39,79.21,10.61,8.89,55.49,64.07,Yes,4819.01,1757.08,960068.6983293412,18.636114693689542,16.07698718256565,2
C0304,2018,Technology,21710,21638288912.6,385642.6,39.99,2,Low,4.94,78.05,13.47,7.17,62.22,71.78,No,5361.42,4062.52,996696.8637770612,17.763362505757716,3.815160884992741,1
C0304,2019,Technology,21710,21169690748.12,414582.57,48.24,5,Medium,5.12,73.67,13.37,4.76,80.94,61.06,No,4826.96,2547.88,975112.4250631045,19.09638737908798,-2.1655971337323887,2
C0304,2020,Technology,21710,25633052218.99,391820.24,49.29,5,Medium,6.26,78.95,8.74,7.84,91.64,74.56,No,3756.12,1391.07,1180702.5434818056,18.047915246430215,21.083734873483586,2
C0304,2021,Technology,21710,33608006268.31,586810.83,50.4,4,Medium,5.7,78.69,11.01,11.41,63.61,69.56,Yes,4988.23,2937.42,1548042.665514049,27.029517733763242,31.11199548609287,2
C0304,2022,Technology,21710,32277296589.74,499425.24,48.71,4,Medium,6.18,79.0,10.16,9.07,79.27,76.03,No,5342.37,4231.79,1486747.8852943345,23.00438691847075,-3.9595019946921606,2
C0304,2023,Technology,21710,27133698075.74,334612.96,61.24,6,Medium,5.66,83.75,9.85,5.58,77.53,70.81,No,4705.31,3472.66,1249824.8768189775,15.412849378166744,-15.935654647220353,2
C0304,2024,Technology,21710,21365229761.92,444165.66,60.07,6,Medium,5.39,88.43,9.02,2.19,77.36,72.39,No,4342.9,3650.27,984119.2888954398,20.459035467526483,-21.259425448452006,2
C0305,2015,Healthcare,32070,9172321124.03,2710556.0,45.59,4,Medium,4.01,74.36,11.05,6.44,72.47,67.98,Yes,30063.92,11129.98,286009.38958621764,84.51998752728407,,2
C0305,2016,Healthcare,32070,9933301046.32,3042821.22,47.07,3,Medium,4.58,80.75,11.95,8.3,67.6,64.37,No,21133.75,12086.7,309738.1055915186,94.88061178671656,8.296481468538586,2
C0305,2017,Healthcare,32070,9653194218.02,3446348.93,54.75,4,Medium,4.79,72.41,9.72,2.59,76.73,64.6,Yes,28226.05,19087.24,301003.87334019336,107.46332803242906,-2.819876564636792,2
C0305,2018,Healthcare,32070,11059753277.54,2696093.91,51.91,4,Medium,5.47,82.17,10.89,6.44,73.32,72.59,Yes,27344.11,15463.21,344862.90232429066,84.06903367633302,14.570918472709483,2
C0305,2019,Healthcare,32070,14263500211.35,2530712.25,50.64,6,Medium,5.46,79.7,11.63,11.67,74.73,64.79,Yes,24535.21,9042.69,444761.46589803556,78.91213751169317,28.967616667508533,2
C0305,2020,Healthcare,32070,13183259847.76,2465104.67,58.93,5,Medium,5.74,81.38,11.09,7.52,81.33,60.66,Yes,23034.1,8999.03,411077.6379095728,76.8663757405675,-7.573459162081497,2
C0305,2021,Healthcare,32070,14391069120.3,3656895.23,65.43,6,Medium,6.01,78.95,9.8,7.8,77.5,65.93,Yes,23931.71,12825.04,448739.29280636105,114.02853850951044,9.161689039643871,2
C0305,2022,Healthcare,32070,13834334475.5,2766506.33,57.32,5,Medium,6.55,80.83,8.81,6.05,92.67,72.17,No,29677.56,12984.65,431379.31011849083,86.26461895852822,-3.8686121242699767,2
C0305,2023,Healthcare,32070,19228982745.37,3069248.16,63.08,4,Medium,5.55,84.87,9.96,9.69,70.4,65.14,No,13779.79,11096.51,599594.0987019021,95.70465107577175,38.99463526361666,2
C0305,2024,Healthcare,32070,11675339333.13,3015898.95,66.18,6,Medium,5.53,85.17,10.77,2.72,84.83,75.37,No,31089.54,19709.82,364057.9773348924,94.04112722170254,-39.282594988332306,2
C0306,2015,Manufacturing,790,16990380894.22,124170.28,32.58,3,Low,6.27,75.49,13.7,2.06,72.49,63.8,No,2423.54,1180.63,21506811.258506328,157.17756962025317,,1
C0306,2016,Manufacturing,790,17609061905.05,132028.57,34.83,3,Low,6.08,78.89,12.88,3.64,63.6,69.79,No,2450.41,1986.27,22289951.778544303,167.12477215189875,3.6413604537875344,1
C0306,2017,Manufacturing,790,19026134242.4,74689.77,35.62,3,Low,4.75,75.85,12.01,5.82,75.36,72.52,No,1784.23,924.3,24083714.23088608,94.54401265822786,8.04740391618255,1
C0306,2018,Manufacturing,790,19152878945.04,114135.66,46.72,5,Medium,6.31,84.44,8.94,4.07,73.05,69.89,Yes,1960.88,1395.84,24244150.563341774,144.4755189873418,0.6661610867726653,2
C0306,2019,Manufacturing,790,23363999373.49,85696.94,39.53,4,Low,7.99,82.9,8.81,8.29,74.46,74.09,No,1652.23,1322.6,29574682.751253165,108.47713924050633,21.9868795732171,1
C0306,2020,Manufacturing,790,18461093602.18,109467.5,47.58,3,Medium,7.0,82.15,9.2,1.67,70.93,71.84,No,2004.39,635.4,23368472.9141519,138.56645569620252,-20.98487374928237,2
C0306,2021,Manufacturing,790,22529198232.96,144865.05,59.42,5,Medium,7.67,77.11,10.37,4.82,87.01,70.17,No,2188.37,941.43,28517972.44678481,183.3734810126582,22.036097743958205,2
C0306,2022,Manufacturing,790,26903107571.34,112963.31,48.97,3,Medium,6.98,81.17,9.5,6.79,79.31,68.1,Yes,2174.35,1788.71,34054566.546000004,142.9915316455696,19.414403003392344,2
C0306,2023,Manufacturing,790,37522942275.39,147440.26,51.26,3,Medium,7.61,86.73,8.96,10.41,83.29,76.43,No,1895.97,975.77,47497395.285303794,186.63324050632912,39.47437921767578,2
C0306,2024,Manufacturing,790,26849194782.68,129803.68,48.15,4,Medium,7.95,80.4,7.42,5.22,81.12,65.46,No,2845.31,1989.75,33986322.50972152,164.30845569620251,-28.44592360154694,2
C0307,2015,Finance,37918,434843615.98,56904.92,24.78,1,Low,4.04,75.84,16.23,0.06,66.47,69.52,Yes,2243.27,1422.21,11467.999788490955,1.5007363257555777,,1
C0307,2016,Finance,37918,464518506.46,41249.6,34.85,3,Low,5.28,76.93,9.2,6.82,71.01,67.43,Yes,4517.72,1502.04,12250.60674244422,1.0878632839284772,6.824267251370841,1
C0307,2017,Finance,37918,477833312.95,55153.96,27.94,3,Low,4.08,77.17,13.11,4.83,61.67,66.75,No,3539.11,1528.09,12601.754126008755,1.4545587847460308,2.866367282429594,1
C0307,2018,Finance,37918,536785148.16,55367.51,41.5,3,Medium,3.4,72.81,14.19,7.27,63.81,66.49,Yes,4168.68,1348.52,14156.47313043937,1.46019067461364,12.337322160744524,2
C0307,2019,Finance,37918,614418477.19,51977.07,49.2,6,Medium,2.76,71.33,15.7,9.03,62.53,68.71,Yes,3854.37,1542.14,16203.873547919196,1.370775621077061,14.462644746433973,2
C0307,2020,Finance,37918,728395395.52,70353.75,52.59,5,Medium,5.47,84.14,12.24,10.87,72.43,74.73,No,4044.95,2254.32,19209.752505933855,1.8554182710058547,18.550372842181662,2
C0307,2021,Finance,37918,748155909.14,53262.36,43.41,2,Medium,5.31,78.15,10.32,9.47,69.45,64.47,No,4560.1,1805.19,19730.8905833641,1.4046721873516537,2.7128828300586605,2
C0307,2022,Finance,37918,660075350.2,53038.84,44.6,5,Medium,4.37,80.79,12.26,6.14,70.28,65.35,No,3335.79,2460.49,17407.968516271958,1.3987773616751937,-11.773021888077839,2
C0307,2023,Finance,37918,707131252.51,48977.65,47.66,3,Medium,3.76,77.99,12.34,6.27,78.36,67.25,No,2596.07,1044.51,18648.959663220634,1.2916728202964292,7.1288682868921205,2
