Company_ID,Year,Industry,Company_Size,Revenue_GBP,AI_Investment_GBP,AI_Adoption_Pct,AI_Tools_Used,AI_Maturity_Level,Data_Quality_Score,Decision_Accuracy_Pct,Decision_Time_Days,Revenue_Growth_Pct,Employee_Productivity_Index,Customer_Satisfaction_Index,Ethical_Compliance,Scope1_Emissions_Tonnes,Scope2_Emissions_Tonnes
C0246,2024,Healthcare,46740,7375535029.04,36360.07,39.42,1,Low,4.25,77.98,12.51,13.65,61.81,69.29,No,41279.17,31567.27
C0247,2015,Finance,1216,1197789714.04,76595.62,42.56,5,Medium,8.04,81.95,7.93,9.84,79.08,76.17,No,96.92,60.77
C0247,2016,Finance,1216,1269061704.59,83941.47,43.32,4,Medium,8.32,85.38,7.67,5.95,81.0,74.07,No,130.62,80.9
C0247,2017,Finance,1216,1321175517.17,83565.63,42.21,3,Medium,8.38,79.91,6.29,5.02,81.24,77.39,No,127.22,42.37
C0247,2018,Finance,1216,1392713359.76,73643.1,42.03,4,Medium,8.67,85.94,9.1,5.15,83.89,76.18,Yes,126.03,79.75
C0247,2019,Finance,1216,1781544519.73,68589.87,34.98,2,Low,8.06,82.97,9.36,10.43,67.43,65.36,No,101.01,45.03
C0247,2020,Finance,1216,1756575742.3,83411.56,51.81,4,Medium,7.88,92.14,9.26,7.96,77.91,70.65,No,110.48,36.11
C0247,2021,Finance,1216,1764903032.83,91280.75,49.03,3,Medium,9.94,91.35,4.81,6.67,87.25,65.24,Yes,125.54,68.57
C0247,2022,Finance,1216,2116485933.09,110120.06,42.39,3,Medium,10.0,84.91,4.29,8.47,91.96,72.71,No,96.19,42.97
C0247,2023,Finance,1216,1824379402.91,93924.84,46.94,3,Medium,9.64,87.14,7.12,5.4,83.49,64.69,Yes,136.07,81.43
C0247,2024,Finance,1216,1798260326.22,112862.36,60.55,6,Medium,8.08,87.7,11.79,4.62,84.19,67.46,No,142.74,71.77
C0248,2015,Retail,22060,4965756331.0,736829.78,41.03,4,Medium,3.72,74.2,12.33,5.98,64.15,69.25,No,10367.23,8995.09
C0248,2016,Retail,22060,5426508805.36,867489.83,43.24,4,Medium,5.08,74.97,15.07,9.28,70.36,63.42,Yes,11120.08,8290.4
C0248,2017,Retail,22060,6204055591.93,782960.38,45.69,3,Medium,5.72,82.57,10.68,11.78,70.97,66.45,No,10970.71,8787.14
C0248,2018,Retail,22060,6141595274.53,833185.44,41.14,3,Medium,3.83,74.94,13.48,7.34,64.03,63.44,Yes,7475.23,3833.45
C0248,2019,Retail,22060,6816628102.91,674695.52,33.3,3,Low,5.33,78.81,12.4,8.24,60.02,69.54,Yes,9554.1,5735.44
C0248,2020,Retail,22060,6523224560.96,713211.65,52.01,3,Medium,6.38,79.01,10.87,5.61,75.29,72.37,No,9228.18,5146.46
C0248,2021,Retail,22060,8793999232.39,917199.05,52.72,5,Medium,5.32,77.35,9.66,9.99,73.67,67.88,No,11995.71,9008.03
C0248,2022,Retail,22060,8598613199.19,827461.82,58.32,4,Medium,4.44,78.84,11.87,8.16,77.93,68.71,Yes,10487.46,6421.21
C0248,2023,Retail,22060,7344594315.21,798330.85,51.27,6,Medium,5.87,83.92,10.48,5.01,77.05,73.58,No,12043.24,8924.75
C0248,2024,Retail,22060,8025847588.47,647153.71,60.28,6,Medium,5.28,78.37,11.91,5.48,84.15,74.12,No,10712.88,9422.75
C0249,2015,Healthcare,3576,15620504667.71,59250.74,32.86,4,Low,6.09,75.82,11.43,8.57,67.21,64.29,Yes,3407.59,2640.76
C0249,2016,Healthcare,3576,16745292505.75,50826.68,29.19,3,Low,7.5,83.21,7.87,7.2,71.26,68.46,No,2996.3,2347.4
C0249,2017,Healthcare,3576,17311773013.07,60104.09,33.41,2,Low,6.61,80.83,11.35,5.27,71.18,65.64,Yes,2720.08,1282.59
C0249,2018,Healthcare,3576,19747904190.02,48189.59,31.87,4,Low,7.0,75.27,10.42,8.13,81.3,73.26,No,1844.82,726.67
C0249,2019,Healthcare,3576,19222657751.21,40619.28,36.84,5,Low,7.2,77.12,13.09,5.32,75.95,67.41,No,3650.08,1403.71
C0249,2020,Healthcare,3576,19681401281.36,64678.63,40.26,3,Medium,7.4,82.37,7.05,4.73,75.5,74.82,Yes,3004.57,2570.01
C0249,2021,Healthcare,3576,28044476886.01,57375.19,44.89,4,Medium,7.87,75.14,8.52,10.24,79.83,71.34,No,2336.87,764.45
C0249,2022,Healthcare,3576,21795395308.01,65358.78,46.6,2,Medium,8.11,84.54,11.29,4.87,71.76,71.72,Yes,2804.03,1192.63
C0249,2023,Healthcare,3576,33757345921.74,53076.29,48.26,3,Medium,6.27,84.42,9.93,10.11,75.0,72.53,No,2866.05,2118.04
C0249,2024,Healthcare,3576,19605049663.54,68563.26,52.69,5,Medium,6.36,79.98,9.2,2.56,68.18,70.82,No,3231.61,1554.68
C0250,2015,Manufacturing,2992,4872631653.73,21593.81,37.37,3,Low,7.37,75.63,8.93,8.4,74.95,58.53,No,7118.0,5300.73
C0250,2016,Manufacturing,2992,5176098502.28,23091.8,42.58,3,Medium,8.61,87.31,9.92,6.23,81.47,70.06,No,7420.31,3357.5
C0250,2017,Manufacturing,2992,5599470608.61,14678.7,38.0,3,Low,8.99,87.55,9.19,7.2,83.94,69.65,Yes,7698.87,3761.47
C0250,2018,Manufacturing,2992,5125775776.49,24769.16,43.18,4,Medium,8.63,86.92,10.58,1.7,87.06,69.34,Yes,6285.03,5413.51
C0250,2019,Manufacturing,2992,5881288320.06,18045.69,42.24,4,Medium,8.51,75.94,9.09,4.82,89.18,64.82,Yes,8447.05,5052.96
C0250,2020,Manufacturing,2992,6956583440.42,19370.77,44.55,4,Medium,8.93,83.9,8.15,7.38,91.27,69.34,Yes,7086.91,6358.91
C0250,2021,Manufacturing,2992,7488350159.65,26180.2,45.42,2,Medium,9.65,83.16,10.25,7.42,88.47,68.09,Yes,5983.69,5204.07
C0250,2022,Manufacturing,2992,7065263846.39,27218.01,56.42,5,Medium,10.0,85.12,8.29,5.45,84.66,69.11,No,8012.64,6111.57
C0250,2023,Manufacturing,2992,5135366623.41,16512.48,47.17,5,Medium,8.97,84.61,8.15,0.66,80.97,65.73,No,5667.42,2193.09
C0250,2024,Manufacturing,2992,9155043049.5,23503.99,49.88,5,Medium,9.4,83.3,6.35,7.26,91.18,71.11,No,8272.65,6983.41
C0251,2015,Retail,29019,15004133015.86,18681.0,32.91,2,Low,3.77,76.93,13.27,8.25,54.16,75.63,No,14782.17,12007.6
C0251,2016,Retail,29019,16172717128.53,26459.08,34.7,3,Low,4.59,74.56,13.13,7.79,60.45,63.37,No,10064.6,5981.9
C0251,2017,Retail,29019,16324629251.84,20929.75,29.34,2,Low,5.4,71.9,15.18,4.31,64.41,67.97,No,14783.54,7773.1
C0251,2018,Retail,29019,19618829241.81,20501.88,35.88,2,Low,5.66,79.18,11.22,9.35,71.89,67.74,No,15445.04,11838.14
C0251,2019,Retail,29019,22431392855.25,19720.8,36.18,3,Low,4.83,77.67,12.4,10.58,60.85,69.04,Yes,11805.9,8794.62
C0251,2020,Retail,29019,20965681818.75,24416.43,43.2,4,Medium,5.36,75.22,10.29,6.92,75.41,69.11,No,8899.76,7441.3
C0251,2021,Retail,29019,20267159703.55,17453.97,38.02,2,Low,6.72,81.58,11.43,5.14,75.67,70.8,Yes,15486.31,12111.51
C0251,2022,Retail,29019,24197795303.5,27738.1,50.15,4,Medium,6.66,77.15,9.52,7.07,70.99,63.85,Yes,14307.75,4841.36
C0251,2023,Retail,29019,19144041667.2,17102.64,55.32,4,Medium,6.17,81.84,9.1,3.09,78.67,73.7,No,15322.74,9782.1
C0251,2024,Retail,29019,21936811496.89,22328.63,54.76,3,Medium,6.45,73.9,8.63,4.31,78.43,62.8,No,10467.79,8353.04
C0252,2015,Retail,22377,7230822223.53,636419.51,36.83,3,Low,5.82,76.36,11.95,4.69,69.94,64.1,No,12810.34,10094.3
C0252,2016,Retail,22377,7597468885.63,508845.52,43.47,3,Medium,7.43,81.86,10.4,5.07,76.14,67.24,No,11173.5,8329.59
C0252,2017,Retail,22377,8176917996.38,243629.29,45.83,3,Medium,7.07,84.6,10.94,6.34,68.19,65.79,No,10910.59,4944.36
C0252,2018,Retail,22377,8293134990.42,470792.83,45.26,3,Medium,5.62,84.05,10.47,4.68,71.14,63.94,No,10459.87,8910.6
C0252,2019,Retail,22377,10137837030.15,509895.95,45.49,4,Medium,6.36,79.89,11.77,8.82,71.04,63.25,Yes,9918.14,6359.14
C0252,2020,Retail,22377,8897915630.42,491083.72,56.97,5,Medium,7.22,78.77,9.08,4.24,83.59,68.13,No,11554.63,7056.48
C0252,2021,Retail,22377,10973843461.84,543927.47,53.7,4,Medium,7.26,81.71,9.47,7.2,81.79,73.06,No,13970.22,10375.85
C0252,2022,Retail,22377,14509748071.93,578512.61,63.43,4,Medium,7.11,84.38,8.71,10.46,86.67,71.18,Yes,9813.64,4170.17
C0252,2023,Retail,22377,11875978848.6,630460.56,56.23,6,Medium,6.57,83.44,9.76,6.4,80.91,71.06,No,12179.39,8003.72
C0252,2024,Retail,22377,10227035508.46,716244.89,70.57,6,High,7.93,84.51,5.8,3.93,89.43,69.8,No,11400.51,5461.17
C0253,2015,Technology,14694,2915185352.61,432167.53,38.84,2,Low,6.53,75.46,9.84,14.55,71.12,64.12,No,3520.68,3136.96
C0253,2016,Technology,14694,3077261633.58,509639.15,39.1,5,Low,4.38,71.23,12.33,5.56,61.42,65.03,No,3532.74,1519.48
C0253,2017,Technology,14694,3732256328.53,562384.36,53.69,3,Medium,6.52,82.3,10.35,13.15,67.72,62.52,No,2648.82,1627.75
C0253,2018,Technology,14694,3346199087.51,341825.9,51.15,3,Medium,6.3,84.51,8.76,4.7,82.53,62.32,Yes,4187.95,1312.28
C0253,2019,Technology,14694,4519000397.25,616729.22,46.93,4,Medium,6.14,82.78,11.29,11.58,72.92,70.07,No,3428.61,1588.67
C0253,2020,Technology,14694,3728300995.69,324890.18,50.67,3,Medium,7.38,81.86,11.25,5.04,73.02,69.99,Yes,2784.98,2240.15
C0253,2021,Technology,14694,4707101314.19,455010.12,51.88,6,Medium,5.98,81.96,11.9,8.31,71.39,74.4,No,3346.94,1981.61
C0253,2022,Technology,14694,3795562531.74,628993.04,61.62,4,Medium,7.15,86.3,10.88,3.84,86.0,71.53,No,3306.33,2508.98
C0253,2023,Technology,14694,5490732213.37,611891.48,68.39,6,Medium,8.71,87.81,7.66,8.24,85.06,68.73,Yes,3301.28,2391.43
C0253,2024,Technology,14694,5643177783.83,259636.09,64.33,4,Medium,7.37,82.98,8.0,7.62,86.19,65.69,Yes,3107.22,2794.6
C0254,2015,Technology,35984,10472279107.59,146503.1,34.56,3,Low,9.45,85.24,10.97,1.98,77.99,70.9,No,6276.96,4889.25
C0254,2016,Technology,35984,10765119890.81,168445.29,33.58,1,Low,10.0,83.72,8.1,2.8,70.81,72.86,No,6353.23,4373.38
C0254,2017,Technology,35984,11844786285.21,130194.91,44.27,5,Medium,9.92,88.22,8.92,6.35,83.68,69.74,No,8824.39,4206.58
C0254,2018,Technology,35984,12966412803.66,186212.04,50.18,4,Medium,10.0,86.78,5.82,7.38,87.63,69.63,Yes,4041.14,3405.26
C0254,2019,Technology,35984,16093081812.49,169019.24,42.75,5,Medium,10.0,87.56,6.36,11.34,81.06,74.01,No,7885.44,4753.91
C0254,2020,Technology,35984,13666712481.59,186873.14,50.89,4,Medium,10.0,87.53,7.02,5.47,90.12,70.71,Yes,6608.88,2626.66
C0254,2021,Technology,35984,13054760188.22,137361.12,41.76,5,Medium,10.0,86.58,7.45,3.74,83.92,82.67,Yes,7711.31,4745.29
C0254,2022,Technology,35984,14051438447.28,169139.11,57.45,2,Medium,10.0,81.58,6.45,4.29,99.28,70.72,No,6507.61,2619.37
C0254,2023,Technology,35984,17320681563.34,127993.19,51.42,5,Medium,10.0,88.25,5.42,6.49,78.94,66.04,No,7912.62,2637.73
C0254,2024,Technology,35984,17766751762.24,238522.71,57.77,4,Medium,10.0,84.65,5.33,6.05,91.4,68.22,No,7221.98,5807.57
C0255,2015,Finance,24345,8641214445.32,512501.41,41.02,4,Medium,7.7,82.4,10.88,-0.02,65.24,70.86,Yes,2407.13,1632.16
C0255,2016,Finance,24345,9198924849.91,441713.54,42.6,4,Medium,6.34,73.4,9.78,6.45,74.5,70.72,Yes,2045.67,1006.09
C0255,2017,Finance,24345,9809097957.06,597187.93,51.67,6,Medium,7.53,83.16,8.5,6.54,86.59,70.05,Yes,2294.24,1253.63
C0255,2018,Finance,24345,10338001165.94,438769.32,41.74,2,Medium,7.15,78.44,8.05,6.16,74.99,72.63,Yes,2289.95,1920.86
C0255,2019,Finance,24345,11583108260.87,359039.6,49.45,4,Medium,7.14,80.43,9.55,7.6,82.12,65.87,No,2477.01,1014.9
C0255,2020,Finance,24345,10027805579.98,583094.6,51.03,2,Medium,6.48,80.57,12.95,3.02,81.83,66.47,Yes,2350.93,837.14
C0255,2021,Finance,24345,11923922077.9,515544.7,49.47,2,Medium,7.44,87.83,11.47,5.51,85.19,74.23,No,2846.89,1607.21
C0255,2022,Finance,24345,14360844159.17,591982.1,57.53,4,Medium,6.89,83.24,7.83,7.53,78.06,68.83,Yes,2513.97,1740.94
C0255,2023,Finance,24345,9062589681.67,629435.3,63.58,3,Medium,7.83,87.11,6.87,0.6,75.72,65.43,No,2775.02,2247.98
C0255,2024,Finance,24345,14627346015.09,876716.04,65.42,6,Medium,6.66,84.2,4.82,6.02,84.75,61.89,Yes,2157.59,1571.09
C0256,2015,Technology,11030,1580146403.42,21716.32,25.2,0,Low,4.02,71.2,15.67,10.81,54.09,63.66,Yes,1926.66,1328.19
C0256,2016,Technology,11030,1609842606.89,19809.02,33.78,3,Low,3.71,69.18,12.1,1.88,70.55,63.84,Yes,2200.25,1083.12
C0256,2017,Technology,11030,1688793147.75,22316.25,37.63,4,Low,3.53,77.66,13.42,3.38,64.61,73.59,Yes,2723.7,1080.84
C0256,2018,Technology,11030,1728351807.86,20831.27,38.44,2,Low,5.3,78.44,9.44,3.03,73.84,69.86,No,2593.62,1133.01
C0256,2019,Technology,11030,1721827795.64,26237.89,38.01,3,Low,4.22,72.4,15.46,2.17,67.81,68.1,No,1696.06,860.85
C0256,2020,Technology,11030,2172550198.26,19697.54,43.37,3,Medium,5.68,86.62,12.74,6.57,66.27,63.04,No,2030.66,1210.55
C0256,2021,Technology,11030,2496773599.19,18063.33,40.24,4,Medium,5.8,81.61,9.88,7.92,63.0,69.37,No,1956.78,1252.75
C0256,2022,Technology,11030,1823499929.83,18353.47,36.16,2,Low,5.1,82.35,13.32,2.07,59.39,68.17,No,2385.87,1623.94
C0256,2023,Technology,11030,3272514521.76,23938.81,54.99,3,Medium,5.77,86.8,9.73,9.53,74.56,77.28,No,2183.11,1757.97
C0256,2024,Technology,11030,2509538000.85,20093.5,45.7,4,Medium,5.96,80.26,8.59,5.27,77.64,70.96,No,2012.08,1534.71
C0257,2015,Retail,7269,19598475387.01,30574.08,38.8,3,Low,6.32,78.8,9.51,7.22,79.58,67.7,No,3364.09,2248.68
C0257,2016,Retail,7269,20845669126.3,25523.46,31.64,4,Low,7.31,77.75,9.86,6.36,65.11,69.47,No,3171.98,1268.84
C0257,2017,Retail,7269,21832190952.52,39392.03,28.2,3,Low,6.78,82.48,12.53,5.54,69.89,65.79,No,2333.11,1190.77
C0257,2018,Retail,7269,18932328148.74,45895.66,41.51,4,Medium,6.27,78.87,13.61,-1.15,73.93,68.56,No,2912.19,1294.99
C0257,2019,Retail,7269,30639676857.88,36831.15,32.55,3,Low,7.29,83.41,10.35,11.82,69.74,66.96,No,4327.39,2383.44
C0257,2020,Retail,7269,28450430415.33,39575.68,45.6,4,Medium,6.12,77.08,13.4,7.74,74.26,65.93,No,3678.24,1623.18
C0257,2021,Retail,7269,20203231199.9,30658.05,47.01,4,Medium,5.31,79.99,12.72,0.51,72.71,66.77,Yes,3043.98,1880.6
C0257,2022,Retail,7269,25409900867.75,45308.47,56.04,8,Medium,7.76,86.52,7.07,3.78,94.19,75.48,Yes,3825.81,2628.65
C0257,2023,Retail,7269,26199627968.48,32202.36,46.61,4,Medium,7.19,81.04,13.03,3.7,75.59,71.63,Yes,4907.38,2296.92
C0257,2024,Retail,7269,21501853004.43,36572.66,45.04,3,Medium,5.77,76.87,9.27,1.04,64.3,68.18,No,4153.77,2733.57
C0258,2015,Healthcare,18886,234832860.41,166324.52,31.74,4,Low,5.19,71.6,14.76,4.03,65.8,69.27,No,16331.05,8467.03
C0258,2016,Healthcare,18886,236939069.42,183884.98,44.45,4,Medium,4.9,80.4,12.12,0.9,70.72,70.38,No,14456.89,8738.21
C0258,2017,Healthcare,18886,249204311.15,189782.23,37.45,3,Low,4.05,75.77,14.0,3.01,62.31,64.22,No,12214.41,8882.6
C0258,2018,Healthcare,18886,274540104.5,186969.3,46.28,6,Medium,3.85,73.16,14.0,5.35,61.4,60.57,Yes,17038.92,8992.31
C0258,2019,Healthcare,18886,291205556.72,134846.94,43.41,3,Medium,5.12,74.67,11.33,5.53,73.44,61.35,No,13327.13,6052.55
C0258,2020,Healthcare,18886,297599163.77,185837.42,38.7,2,Low,5.96,79.93,13.68,4.85,74.91,61.98,No,18263.03,13166.34
C0258,2021,Healthcare,18886,376272419.67,238361.9,49.99,6,Medium,6.28,84.71,10.43,8.17,79.01,68.14,No,14954.73,8120.26
C0258,2022,Healthcare,18886,305650098.54,187511.57,54.13,4,Medium,6.33,84.45,10.54,3.84,81.5,70.85,Yes,15294.78,10786.16
C0258,2023,Healthcare,18886,391496733.63,230718.28,50.56,3,Medium,7.43,81.77,6.94,6.6,72.41,72.43,No,14403.45,11474.1
C0258,2024,Healthcare,18886,545863160.11,195950.23,52.26,5,Medium,7.53,84.38,7.7,9.83,81.11,69.05,No,17558.7,7285.51
C0259,2015,Technology,5377,14431102274.36,565719.87,47.51,4,Medium,9.86,84.27,9.21,4.63,77.78,68.59,No,713.03,388.46
C0259,2016,Technology,5377,15907034749.26,593272.68,53.58,4,Medium,10.0,86.16,7.73,10.23,86.96,79.19,No,1354.52,880.17
C0259,2017,Technology,5377,16002643398.96,404105.09,41.32,3,Medium,9.47,91.7,11.04,5.3,75.99,73.65,Yes,1209.39,1005.83
C0259,2018,Technology,5377,17689277816.68,568211.7,42.55,4,Medium,10.0,88.57,7.18,7.02,87.57,73.7,No,815.33,690.03
C0259,2019,Technology,5377,21251274039.86,389722.56,47.19,5,Medium,10.0,88.17,7.12,10.16,86.49,73.3,No,865.78,544.79
C0259,2020,Technology,5377,18704971294.43,512642.0,62.49,5,Medium,10.0,91.6,6.88,5.33,85.45,83.73,No,1005.14,375.28
C0259,2021,Technology,5377,17110280496.56,562012.96,59.11,4,Medium,10.0,90.64,6.27,2.88,98.33,71.81,No,798.65,416.48
C0259,2022,Technology,5377,26223235131.57,271256.16,57.26,5,Medium,10.0,87.48,6.3,8.91,85.31,68.47,No,1346.54,1209.08
C0259,2023,Technology,5377,18488214195.8,514994.53,57.08,4,Medium,9.8,86.64,8.13,3.15,84.82,74.63,Yes,866.49,643.65
C0259,2024,Technology,5377,37509129205.58,559821.52,61.89,8,Medium,10.0,92.35,7.36,11.2,81.3,70.99,Yes,1269.39,945.7
C0260,2015,Healthcare,23246,5131694773.32,1352585.25,38.58,3,Low,3.59,74.31,11.13,5.91,62.59,55.12,No,19754.32,6681.56
C0260,2016,Healthcare,23246,5325476711.89,1839639.19,44.99,3,Medium,4.88,82.58,11.87,3.78,75.78,68.19,Yes,25295.33,22534.66
C0260,2017,Healthcare,23246,6101573151.31,1360799.77,41.08,3,Medium,4.07,74.51,14.37,9.04,65.58,64.24,No,17220.33,10268.65
C0260,2018,Healthcare,23246,6661056787.81,1391994.44,41.76,4,Medium,5.34,75.26,11.37,9.08,69.33,69.48,No,20040.55,8721.98
C0260,2019,Healthcare,23246,5661851041.29,1613541.87,44.8,5,Medium,5.41,73.37,10.86,2.49,63.78,61.99,No,16528.99,6131.45
C0260,2020,Healthcare,23246,6865035308.08,1481141.49,49.65,5,Medium,5.05,78.19,13.4,5.99,77.02,66.44,No,19376.01,14129.35
C0260,2021,Healthcare,23246,6866111780.32,2000050.33,44.58,4,Medium,5.29,78.0,12.21,4.97,73.25,68.63,Yes,18656.13,13342.13
C0260,2022,Healthcare,23246,9770313718.64,1632095.29,59.14,4,Medium,4.5,79.06,13.08,9.64,70.4,64.71,Yes,21737.21,10587.79
C0260,2023,Healthcare,23246,9048587089.97,1570883.82,52.15,7,Medium,6.03,78.47,10.49,7.35,68.48,66.15,No,18822.25,16410.72
C0260,2024,Healthcare,23246,6531586926.14,1567531.0,62.95,5,Medium,4.81,86.89,13.34,2.72,86.85,72.01,Yes,16109.24,13441.45
C0261,2015,Finance,18469,16487265769.12,64340.96,21.12,3,Low,5.18,77.13,14.53,7.21,60.59,67.96,No,1891.39,1151.01
C0261,2016,Finance,18469,18041094010.65,82059.38,36.44,4,Low,4.87,75.47,11.46,9.42,72.09,66.4,No,1523.89,1195.39
C0261,2017,Finance,18469,17469929987.98,69392.16,40.91,4,Medium,3.42,82.29,14.93,2.94,59.46,71.83,No,2040.54,910.81
C0261,2018,Finance,18469,19379929026.15,81265.76,40.86,3,Medium,4.88,78.59,14.39,5.54,69.42,61.59,No,2112.04,1041.99
C0261,2019,Finance,18469,19683306391.86,50040.88,42.03,4,Medium,3.44,69.07,14.22,4.53,66.83,62.69,Yes,2205.65,1284.91
C0261,2020,Finance,18469,20950599476.19,67257.76,45.99,3,Medium,5.44,72.72,10.54,4.91,77.52,69.21,No,1472.54,1277.2
C0261,2021,Finance,18469,26935353685.91,73140.63,50.07,4,Medium,6.37,79.75,10.0,8.52,73.07,70.27,No,2391.87,1565.62
C0261,2022,Finance,18469,22094832308.97,90752.59,46.66,4,Medium,3.31,75.59,11.64,4.27,68.66,66.36,Yes,1430.6,434.28
C0261,2023,Finance,18469,18846879393.35,69679.58,53.51,4,Medium,6.07,79.79,11.08,1.69,70.99,71.1,No,1984.93,1703.75
C0261,2024,Finance,18469,32614627732.37,76136.36,53.95,5,Medium,4.84,79.19,11.74,7.87,75.45,69.33,Yes,2228.23,1064.35
C0262,2015,Technology,35533,16690546768.52,681462.23,33.26,4,Low,9.35,79.16,11.1,7.6,74.25,67.39,Yes,6394.32,3825.57
C0262,2016,Technology,35533,17807166164.59,752703.27,46.64,4,Medium,8.94,88.31,7.08,6.69,76.77,67.1,No,7709.41,2508.27
C0262,2017,Technology,35533,19398206362.06,726491.6,52.02,4,Medium,8.85,85.06,6.87,7.81,84.83,70.97,Yes,8254.46,5185.52
C0262,2018,Technology,35533,19398808795.35,747054.78,51.99,3,Medium,9.5,89.11,6.69,5.14,84.63,64.13,Yes,6143.32,4671.18
C0262,2019,Technology,35533,21458822351.66,650671.03,39.32,2,Low,9.68,87.35,7.33,6.48,81.84,64.47,Yes,8374.91,6039.77
C0262,2020,Technology,35533,22116506574.33,623716.63,54.02,4,Medium,8.04,85.56,6.13,5.79,82.38,69.98,No,7634.02,2355.9
C0262,2021,Technology,35533,23850049264.14,562679.12,54.42,4,Medium,8.45,85.29,6.92,6.13,82.59,71.25,No,7487.29,4846.89
C0262,2022,Technology,35533,38834385845.73,567794.37,59.61,5,Medium,10.0,83.8,6.77,12.82,84.45,67.49,No,7231.42,5524.46
C0262,2023,Technology,35533,31104365028.63,716275.15,65.64,5,Medium,9.55,86.94,6.64,8.09,86.4,71.04,No,5908.96,2529.85
C0262,2024,Technology,35533,35922195434.53,752772.2,60.35,5,Medium,10.0,87.49,8.73,8.89,92.94,68.64,Yes,6662.64,2985.21
C0263,2015,Manufacturing,49642,19641281759.98,141987.95,37.42,3,Low,7.83,81.49,9.18,4.97,80.36,64.77,Yes,138929.29,98074.03
C0263,2016,Manufacturing,49642,20377754401.59,101460.55,28.65,3,Low,6.32,74.31,12.07,3.75,70.21,68.54,No,137636.42,62286.34
C0263,2017,Manufacturing,49642,22245141229.92,101506.49,42.15,4,Medium,8.84,82.6,8.39,6.42,82.34,74.18,Yes,124984.92,79966.98
C0263,2018,Manufacturing,49642,24241035433.02,130408.63,39.77,3,Low,7.64,83.34,9.99,7.27,79.3,75.56,No,124671.77,63730.35
C0263,2019,Manufacturing,49642,23877444279.78,148520.29,41.98,4,Medium,6.71,79.84,11.86,5.0,75.62,60.79,Yes,173825.89,129125.28
C0263,2020,Manufacturing,49642,25872768564.52,167059.92,53.09,2,Medium,6.43,77.36,7.92,5.67,80.33,67.66,No,133171.3,85879.68
C0263,2021,Manufacturing,49642,29841835535.25,140791.13,53.12,4,Medium,8.89,87.1,6.34,7.22,85.98,78.38,No,141656.03,49816.47
C0263,2022,Manufacturing,49642,40220846594.79,124190.19,54.9,4,Medium,7.55,86.3,7.28,10.78,80.51,66.84,Yes,118770.3,89993.32
C0263,2023,Manufacturing,49642,52993312386.39,165390.82,60.85,7,Medium,6.85,84.93,11.15,13.21,83.0,67.96,Yes,134752.63,114085.64
C0263,2024,Manufacturing,49642,29071767245.82,143712.26,59.77,4,Medium,6.65,84.9,10.09,4.45,89.66,77.55,Yes,146603.09,105642.66
C0264,2015,Manufacturing,18240,13272558856.03,156803.08,43.06,2,Medium,5.94,81.11,11.09,3.49,68.06,78.25,No,38865.3,21770.77
C0264,2016,Manufacturing,18240,14466891783.1,173051.94,39.22,5,Low,6.81,79.5,8.24,9.0,68.39,69.99,Yes,48486.75,37132.74
C0264,2017,Manufacturing,18240,15556587916.67,162892.57,45.98,3,Medium,7.41,83.55,9.28,8.26,81.93,69.05,Yes,39138.25,25907.38
C0264,2018,Manufacturing,18240,15575850026.93,136312.38,43.58,3,Medium,7.53,75.18,8.26,5.48,86.11,68.52,No,46353.88,14523.63
C0264,2019,Manufacturing,18240,20195391815.42,168664.97,50.67,4,Medium,7.25,81.6,8.74,11.06,74.53,79.26,Yes,45303.23,28720.17
C0264,2020,Manufacturing,18240,21367669800.43,159571.41,49.89,5,Medium,8.52,81.27,7.72,9.99,89.23,68.21,Yes,47712.07,33287.42
C0264,2021,Manufacturing,18240,17192225944.72,146006.21,44.51,4,Medium,8.3,84.72,12.04,4.41,80.32,73.79,Yes,40453.17,15096.65
C0264,2022,Manufacturing,18240,27688129020.75,189703.22,42.58,5,Medium,7.99,75.0,9.8,11.08,79.53,72.29,Yes,44253.86,20839.26
C0264,2023,Manufacturing,18240,25249934497.03,144867.67,55.7,4,Medium,8.3,84.38,8.9,8.37,81.09,70.52,No,40013.94,16768.66
C0264,2024,Manufacturing,18240,34554468307.07,132706.92,56.52,5,Medium,8.63,89.44,10.72,11.22,80.7,67.77,No,34744.48,10805.24
C0265,2015,Technology,48507,11541853776.38,167600.44,34.03,2,Low,9.13,76.17,10.95,0.19,74.53,65.21,Yes,7958.98,3044.5
C0265,2016,Technology,48507,12277315609.79,158511.68,33.23,4,Low,8.99,82.94,11.89,6.37,86.04,67.49,Yes,10330.44,5193.1
C0265,2017,Technology,48507,12873563978.7,162947.47,39.46,4,Low,9.44,86.29,7.7,5.61,86.52,77.45,Yes,9062.93,5946.12
C0265,2018,Technology,48507,13065387564.97,205419.25,43.76,5,Medium,8.52,83.1,9.08,4.22,84.1,67.44,Yes,8899.15,3882.9
C0265,2019,Technology,48507,13834861751.15,125598.43,44.55,3,Medium,9.18,89.64,5.13,4.63,91.35,74.82,No,10054.62,5648.65
C0265,2020,Technology,48507,17778307781.73,218547.93,49.48,5,Medium,9.81,88.06,6.88,9.02,96.48,71.54,No,8767.83,5254.26
C0265,2021,Technology,48507,17251521132.11,191991.94,53.59,5,Medium,9.36,87.83,4.08,6.93,94.89,70.35,Yes,8891.21,7868.78
